end_date,stock_code,in_pool
2015-08-13,S000981,1
2015-08-13,S000982,1
2015-08-13,S000983,1
2015-08-13,S000984,1
2015-08-13,S000985,1
2015-08-13,S000986,1
2015-08-13,S000987,1
2015-08-13,S000988,1
2015-08-13,S000989,1
2015-08-13,S000990,1
2015-08-13,S000991,1
2015-08-13,S000992,1
2015-08-13,S000993,1
2015-08-13,S000994,1
2015-08-13,S000995,1
2015-08-13,S000996,1
2015-08-13,S000997,1
2015-08-13,S000998,1
2015-08-13,S000999,1
2015-08-14,S000000,1
2015-08-14,S000001,1
2015-08-14,S000002,1
2015-08-14,S000003,1
2015-08-14,S000004,1
2015-08-14,S000005,1
2015-08-14,S000006,1
2015-08-14,S000007,1
2015-08-14,S000008,1
2015-08-14,S000009,1
2015-08-14,S000010,1
2015-08-14,S000011,1
2015-08-14,S000012,1
2015-08-14,S000013,1
2015-08-14,S000014,1
2015-08-14,S000015,1
2015-08-14,S000016,1
2015-08-14,S000017,1
2015-08-14,S000018,1
2015-08-14,S000019,1
2015-08-14,S000020,1
2015-08-14,S000021,1
2015-08-14,S000022,1
2015-08-14,S000023,1
2015-08-14,S000024,1
2015-08-14,S000025,1
2015-08-14,S000026,1
2015-08-14,S000027,1
2015-08-14,S000028,1
2015-08-14,S000029,1
2015-08-14,S000030,1
2015-08-14,S000031,1
2015-08-14,S000032,1
2015-08-14,S000033,1
2015-08-14,S000034,1
2015-08-14,S000035,1
2015-08-14,S000036,1
2015-08-14,S000037,1
2015-08-14,S000038,1
2015-08-14,S000039,1
2015-08-14,S000040,1
2015-08-14,S000041,1
2015-08-14,S000042,1
2015-08-14,S000043,1
2015-08-14,S000044,1
2015-08-14,S000045,1
2015-08-14,S000046,1
2015-08-14,S000047,1
2015-08-14,S000048,1
2015-08-14,S000049,1
2015-08-14,S000050,1
2015-08-14,S000051,1
2015-08-14,S000052,1
2015-08-14,S000053,1
2015-08-14,S000054,1
2015-08-14,S000055,1
2015-08-14,S000056,1
2015-08-14,S000057,1
2015-08-14,S000058,1
2015-08-14,S000059,1
2015-08-14,S000060,1
2015-08-14,S000061,1
2015-08-14,S000062,1
2015-08-14,S000063,1
2015-08-14,S000064,1
2015-08-14,S000065,1
2015-08-14,S000066,1
2015-08-14,S000067,1
2015-08-14,S000068,1
2015-08-14,S000069,1
2015-08-14,S000070,1
2015-08-14,S000071,1
2015-08-14,S000072,1
2015-08-14,S000073,1
2015-08-14,S000074,1
2015-08-14,S000075,1
2015-08-14,S000076,1
2015-08-14,S000077,1
2015-08-14,S000078,1
2015-08-14,S000079,1
2015-08-14,S000080,1
2015-08-14,S000081,1
2015-08-14,S000082,1
2015-08-14,S000083,1
2015-08-14,S000084,1
2015-08-14,S000085,1
2015-08-14,S000086,1
2015-08-14,S000087,1
2015-08-14,S000088,1
2015-08-14,S000089,1
2015-08-14,S000090,1
2015-08-14,S000091,1
2015-08-14,S000092,1
2015-08-14,S000093,1
2015-08-14,S000094,1
2015-08-14,S000095,1
2015-08-14,S000096,1
2015-08-14,S000097,1
2015-08-14,S000098,1
2015-08-14,S000099,1
2015-08-14,S000100,1
2015-08-14,S000101,1
2015-08-14,S000102,1
2015-08-14,S000103,1
2015-08-14,S000104,1
2015-08-14,S000105,1
2015-08-14,S000106,1
2015-08-14,S000107,1
2015-08-14,S000108,1
2015-08-14,S000109,1
2015-08-14,S000110,1
2015-08-14,S000111,1
2015-08-14,S000112,1
2015-08-14,S000113,1
2015-08-14,S000114,1
2015-08-14,S000115,1
2015-08-14,S000116,1
2015-08-14,S000117,1
2015-08-14,S000118,1
2015-08-14,S000119,1
2015-08-14,S000120,1
2015-08-14,S000121,1
2015-08-14,S000122,1
2015-08-14,S000123,1
2015-08-14,S000124,1
2015-08-14,S000125,1
2015-08-14,S000126,1
2015-08-14,S000127,1
2015-08-14,S000128,1
2015-08-14,S000129,1
2015-08-14,S000130,1
2015-08-14,S000131,1
2015-08-14,S000132,1
2015-08-14,S000133,1
2015-08-14,S000134,1
2015-08-14,S000135,1
2015-08-14,S000136,1
2015-08-14,S000137,1
2015-08-14,S000138,1
2015-08-14,S000139,1
2015-08-14,S000140,1
2015-08-14,S000141,1
2015-08-14,S000142,1
2015-08-14,S000143,1
2015-08-14,S000144,1
2015-08-14,S000145,1
2015-08-14,S000146,1
2015-08-14,S000147,1
2015-08-14,S000148,1
2015-08-14,S000149,1
2015-08-14,S000150,1
2015-08-14,S000151,1
2015-08-14,S000152,1
2015-08-14,S000153,1
2015-08-14,S000154,1
2015-08-14,S000155,1
2015-08-14,S000156,1
2015-08-14,S000157,1
2015-08-14,S000158,1
2015-08-14,S000159,1
2015-08-14,S000160,1
2015-08-14,S000161,1
2015-08-14,S000162,1
2015-08-14,S000163,1
2015-08-14,S000164,1
2015-08-14,S000165,1
2015-08-14,S000166,1
2015-08-14,S000167,1
2015-08-14,S000168,1
2015-08-14,S000169,1
2015-08-14,S000170,1
2015-08-14,S000171,1
2015-08-14,S000172,1
2015-08-14,S000173,1
2015-08-14,S000174,1
2015-08-14,S000175,1
2015-08-14,S000176,1
2015-08-14,S000177,1
2015-08-14,S000178,1
2015-08-14,S000179,1
2015-08-14,S000180,1
2015-08-14,S000181,1
2015-08-14,S000182,1
2015-08-14,S000183,1
2015-08-14,S000184,1
2015-08-14,S000185,1
2015-08-14,S000186,1
2015-08-14,S000187,1
2015-08-14,S000188,1
2015-08-14,S000189,1
2015-08-14,S000190,1
2015-08-14,S000191,1
2015-08-14,S000192,1
2015-08-14,S000193,1
2015-08-14,S000194,1
2015-08-14,S000195,1
2015-08-14,S000196,1
2015-08-14,S000197,1
2015-08-14,S000198,1
2015-08-14,S000199,1
2015-08-14,S000200,1
2015-08-14,S000201,1
2015-08-14,S000202,1
2015-08-14,S000203,1
2015-08-14,S000204,1
2015-08-14,S000205,1
2015-08-14,S000206,1
2015-08-14,S000207,1
2015-08-14,S000208,1
2015-08-14,S000209,1
2015-08-14,S000210,1
2015-08-14,S000211,1
2015-08-14,S000212,1
2015-08-14,S000213,1
2015-08-14,S000214,1
2015-08-14,S000215,1
2015-08-14,S000216,1
2015-08-14,S000217,1
2015-08-14,S000218,1
2015-08-14,S000219,1
2015-08-14,S000220,1
2015-08-14,S000221,1
2015-08-14,S000222,1
2015-08-14,S000223,1
2015-08-14,S000224,1
2015-08-14,S000225,1
2015-08-14,S000226,1
2015-08-14,S000227,1
2015-08-14,S000228,1
2015-08-14,S000229,1
2015-08-14,S000230,1
2015-08-14,S000231,1
2015-08-14,S000232,1
2015-08-14,S000233,1
2015-08-14,S000234,1
2015-08-14,S000235,1
2015-08-14,S000236,1
2015-08-14,S000237,1
2015-08-14,S000238,1
2015-08-14,S000239,1
2015-08-14,S000240,1
2015-08-14,S000241,1
2015-08-14,S000242,1
2015-08-14,S000243,1
2015-08-14,S000244,1
2015-08-14,S000245,1
2015-08-14,S000246,1
2015-08-14,S000247,1
2015-08-14,S000248,1
2015-08-14,S000249,1
2015-08-14,S000250,1
2015-08-14,S000251,1
2015-08-14,S000252,1
2015-08-14,S000253,1
2015-08-14,S000254,1
2015-08-14,S000255,1
2015-08-14,S000256,1
2015-08-14,S000257,1
2015-08-14,S000258,1
2015-08-14,S000259,1
2015-08-14,S000260,1
2015-08-14,S000261,1
2015-08-14,S000262,1
2015-08-14,S000263,1
2015-08-14,S000264,1
2015-08-14,S000265,1
2015-08-14,S000266,1
2015-08-14,S000267,1
2015-08-14,S000268,1
2015-08-14,S000269,1
2015-08-14,S000270,1
2015-08-14,S000271,1
2015-08-14,S000272,1
2015-08-14,S000273,1
2015-08-14,S000274,1
2015-08-14,S000275,1
2015-08-14,S000276,1
2015-08-14,S000277,1
2015-08-14,S000278,1
2015-08-14,S000279,1
2015-08-14,S000280,1
2015-08-14,S000281,1
2015-08-14,S000282,1
2015-08-14,S000283,1
2015-08-14,S000284,1
2015-08-14,S000285,1
2015-08-14,S000286,1
2015-08-14,S000287,1
2015-08-14,S000288,1
2015-08-14,S000289,1
2015-08-14,S000290,1
2015-08-14,S000291,1
2015-08-14,S000292,1
2015-08-14,S000293,1
2015-08-14,S000294,1
2015-08-14,S000295,1
2015-08-14,S000296,1
2015-08-14,S000297,1
2015-08-14,S000298,1
2015-08-14,S000299,1
2015-08-14,S000300,1
2015-08-14,S000301,1
2015-08-14,S000302,1
2015-08-14,S000303,1
2015-08-14,S000304,1
2015-08-14,S000305,1
2015-08-14,S000306,1
2015-08-14,S000307,1
2015-08-14,S000308,1
2015-08-14,S000309,1
2015-08-14,S000310,1
2015-08-14,S000311,1
2015-08-14,S000312,1
2015-08-14,S000313,1
2015-08-14,S000314,1
2015-08-14,S000315,1
2015-08-14,S000316,1
2015-08-14,S000317,1
2015-08-14,S000318,1
2015-08-14,S000319,1
2015-08-14,S000320,1
2015-08-14,S000321,1
2015-08-14,S000322,1
2015-08-14,S000323,1
2015-08-14,S000324,1
2015-08-14,S000325,1
2015-08-14,S000326,1
2015-08-14,S000327,1
2015-08-14,S000328,1
2015-08-14,S000329,1
2015-08-14,S000330,1
2015-08-14,S000331,1
2015-08-14,S000332,1
2015-08-14,S000333,1
2015-08-14,S000334,1
2015-08-14,S000335,1
2015-08-14,S000336,1
2015-08-14,S000337,1
2015-08-14,S000338,1
2015-08-14,S000339,1
2015-08-14,S000340,1
2015-08-14,S000341,1
2015-08-14,S000342,1
2015-08-14,S000343,1
2015-08-14,S000344,1
2015-08-14,S000345,1
2015-08-14,S000346,1
2015-08-14,S000347,1
2015-08-14,S000348,1
2015-08-14,S000349,1
2015-08-14,S000350,1
2015-08-14,S000351,1
2015-08-14,S000352,1
2015-08-14,S000353,1
2015-08-14,S000354,1
2015-08-14,S000355,1
2015-08-14,S000356,1
2015-08-14,S000357,1
2015-08-14,S000358,1
2015-08-14,S000359,1
2015-08-14,S000360,1
2015-08-14,S000361,1
2015-08-14,S000362,1
2015-08-14,S000363,1
2015-08-14,S000364,1
2015-08-14,S000365,1
2015-08-14,S000366,1
2015-08-14,S000367,1
2015-08-14,S000368,1
2015-08-14,S000369,1
2015-08-14,S000370,1
2015-08-14,S000371,1
2015-08-14,S000372,1
2015-08-14,S000373,1
2015-08-14,S000374,1
2015-08-14,S000375,1
2015-08-14,S000376,1
2015-08-14,S000377,1
2015-08-14,S000378,1
2015-08-14,S000379,1
2015-08-14,S000380,1
2015-08-14,S000381,1
2015-08-14,S000382,1
2015-08-14,S000383,1
2015-08-14,S000384,1
2015-08-14,S000385,1
2015-08-14,S000386,1
2015-08-14,S000387,1
2015-08-14,S000388,1
2015-08-14,S000389,1
2015-08-14,S000390,1
2015-08-14,S000391,1
2015-08-14,S000392,1
2015-08-14,S000393,1
2015-08-14,S000394,1
2015-08-14,S000395,1
2015-08-14,S000396,1
2015-08-14,S000397,1
2015-08-14,S000398,1
2015-08-14,S000399,1
2015-08-14,S000400,1
2015-08-14,S000401,1
2015-08-14,S000402,1
2015-08-14,S000403,1
2015-08-14,S000404,1
2015-08-14,S000405,1
2015-08-14,S000406,1
2015-08-14,S000407,1
2015-08-14,S000408,1
2015-08-14,S000409,1
2015-08-14,S000410,1
2015-08-14,S000411,1
2015-08-14,S000412,1
2015-08-14,S000413,1
2015-08-14,S000414,1
2015-08-14,S000415,1
2015-08-14,S000416,1
2015-08-14,S000417,1
2015-08-14,S000418,1
2015-08-14,S000419,1
2015-08-14,S000420,1
2015-08-14,S000421,1
2015-08-14,S000422,1
2015-08-14,S000423,1
2015-08-14,S000424,1
2015-08-14,S000425,1
2015-08-14,S000426,1
2015-08-14,S000427,1
2015-08-14,S000428,1
2015-08-14,S000429,1
2015-08-14,S000430,1
2015-08-14,S000431,1
2015-08-14,S000432,1
2015-08-14,S000433,1
2015-08-14,S000434,1
2015-08-14,S000435,1
2015-08-14,S000436,1
2015-08-14,S000437,1
2015-08-14,S000438,1
2015-08-14,S000439,1
2015-08-14,S000440,1
2015-08-14,S000441,1
2015-08-14,S000442,1
2015-08-14,S000443,1
2015-08-14,S000444,1
2015-08-14,S000445,1
2015-08-14,S000446,1
2015-08-14,S000447,1
2015-08-14,S000448,1
2015-08-14,S000449,1
2015-08-14,S000450,1
2015-08-14,S000451,1
2015-08-14,S000452,1
2015-08-14,S000453,1
2015-08-14,S000454,1
2015-08-14,S000455,1
2015-08-14,S000456,1
2015-08-14,S000457,1
2015-08-14,S000458,1
2015-08-14,S000459,1
2015-08-14,S000460,1
2015-08-14,S000461,1
2015-08-14,S000462,1
2015-08-14,S000463,1
2015-08-14,S000464,1
2015-08-14,S000465,1
2015-08-14,S000466,1
2015-08-14,S000467,1
2015-08-14,S000468,1
2015-08-14,S000469,1
2015-08-14,S000470,1
2015-08-14,S000471,1
2015-08-14,S000472,1
2015-08-14,S000473,1
2015-08-14,S000474,1
2015-08-14,S000475,1
2015-08-14,S000476,1
2015-08-14,S000477,1
2015-08-14,S000478,1
2015-08-14,S000479,1
2015-08-14,S000480,1
2015-08-14,S000481,1
2015-08-14,S000482,1
2015-08-14,S000483,1
2015-08-14,S000484,1
2015-08-14,S000485,1
2015-08-14,S000486,1
2015-08-14,S000487,1
2015-08-14,S000488,1
2015-08-14,S000489,1
2015-08-14,S000490,1
2015-08-14,S000491,1
2015-08-14,S000492,1
2015-08-14,S000493,1
2015-08-14,S000494,1
2015-08-14,S000495,1
2015-08-14,S000496,1
2015-08-14,S000497,1
2015-08-14,S000498,1
2015-08-14,S000499,1
2015-08-14,S000500,1
2015-08-14,S000501,1
2015-08-14,S000502,1
2015-08-14,S000503,1
2015-08-14,S000504,1
2015-08-14,S000505,1
2015-08-14,S000506,1
2015-08-14,S000507,1
2015-08-14,S000508,1
2015-08-14,S000509,1
2015-08-14,S000510,1
2015-08-14,S000511,1
2015-08-14,S000512,1
2015-08-14,S000513,1
2015-08-14,S000514,1
2015-08-14,S000515,1
2015-08-14,S000516,1
2015-08-14,S000517,1
2015-08-14,S000518,1
2015-08-14,S000519,1
2015-08-14,S000520,1
2015-08-14,S000521,1
2015-08-14,S000522,1
2015-08-14,S000523,1
2015-08-14,S000524,1
2015-08-14,S000525,1
2015-08-14,S000526,1
2015-08-14,S000527,1
2015-08-14,S000528,1
2015-08-14,S000529,1
2015-08-14,S000530,1
2015-08-14,S000531,1
2015-08-14,S000532,1
2015-08-14,S000533,1
2015-08-14,S000534,1
2015-08-14,S000535,1
2015-08-14,S000536,1
2015-08-14,S000537,1
2015-08-14,S000538,1
2015-08-14,S000539,1
2015-08-14,S000540,1
2015-08-14,S000541,1
2015-08-14,S000542,1
2015-08-14,S000543,1
2015-08-14,S000544,1
2015-08-14,S000545,1
2015-08-14,S000546,1
2015-08-14,S000547,1
2015-08-14,S000548,1
2015-08-14,S000549,1
2015-08-14,S000550,1
2015-08-14,S000551,1
2015-08-14,S000552,1
2015-08-14,S000553,1
2015-08-14,S000554,1
2015-08-14,S000555,1
2015-08-14,S000556,1
2015-08-14,S000557,1
2015-08-14,S000558,1
2015-08-14,S000559,1
2015-08-14,S000560,1
2015-08-14,S000561,1
2015-08-14,S000562,1
2015-08-14,S000563,1
2015-08-14,S000564,1
2015-08-14,S000565,1
2015-08-14,S000566,1
2015-08-14,S000567,1
2015-08-14,S000568,1
2015-08-14,S000569,1
2015-08-14,S000570,1
2015-08-14,S000571,1
2015-08-14,S000572,1
2015-08-14,S000573,1
2015-08-14,S000574,1
2015-08-14,S000575,1
2015-08-14,S000576,1
2015-08-14,S000577,1
2015-08-14,S000578,1
2015-08-14,S000579,1
2015-08-14,S000580,1
2015-08-14,S000581,1
2015-08-14,S000582,1
2015-08-14,S000583,1
2015-08-14,S000584,1
2015-08-14,S000585,1
2015-08-14,S000586,1
2015-08-14,S000587,1
2015-08-14,S000588,1
2015-08-14,S000589,1
2015-08-14,S000590,1
2015-08-14,S000591,1
2015-08-14,S000592,1
2015-08-14,S000593,1
2015-08-14,S000594,1
2015-08-14,S000595,1
2015-08-14,S000596,1
2015-08-14,S000597,1
2015-08-14,S000598,1
2015-08-14,S000599,1
2015-08-14,S000600,1
2015-08-14,S000601,1
2015-08-14,S000602,1
2015-08-14,S000603,1
2015-08-14,S000604,1
2015-08-14,S000605,1
2015-08-14,S000606,1
2015-08-14,S000607,1
2015-08-14,S000608,1
2015-08-14,S000609,1
2015-08-14,S000610,1
2015-08-14,S000611,1
2015-08-14,S000612,1
2015-08-14,S000613,1
2015-08-14,S000614,1
2015-08-14,S000615,1
2015-08-14,S000616,1
2015-08-14,S000617,1
2015-08-14,S000618,1
2015-08-14,S000619,1
2015-08-14,S000620,1
2015-08-14,S000621,1
2015-08-14,S000622,1
2015-08-14,S000623,1
2015-08-14,S000624,1
2015-08-14,S000625,1
2015-08-14,S000626,1
2015-08-14,S000627,1
2015-08-14,S000628,1
2015-08-14,S000629,1
2015-08-14,S000630,1
2015-08-14,S000631,1
2015-08-14,S000632,1
2015-08-14,S000633,1
2015-08-14,S000634,1
2015-08-14,S000635,1
2015-08-14,S000636,1
2015-08-14,S000637,1
2015-08-14,S000638,1
2015-08-14,S000639,1
2015-08-14,S000640,1
2015-08-14,S000641,1
2015-08-14,S000642,1
2015-08-14,S000643,1
2015-08-14,S000644,1
2015-08-14,S000645,1
2015-08-14,S000646,1
2015-08-14,S000647,1
2015-08-14,S000648,1
2015-08-14,S000649,1
2015-08-14,S000650,1
2015-08-14,S000651,1
2015-08-14,S000652,1
2015-08-14,S000653,1
2015-08-14,S000654,1
2015-08-14,S000655,1
2015-08-14,S000656,1
2015-08-14,S000657,1
2015-08-14,S000658,1
2015-08-14,S000659,1
2015-08-14,S000660,1
2015-08-14,S000661,1
2015-08-14,S000662,1
2015-08-14,S000663,1
2015-08-14,S000664,1
2015-08-14,S000665,1
2015-08-14,S000666,1
2015-08-14,S000667,1
2015-08-14,S000668,1
2015-08-14,S000669,1
2015-08-14,S000670,1
2015-08-14,S000671,1
2015-08-14,S000672,1
2015-08-14,S000673,1
2015-08-14,S000674,1
2015-08-14,S000675,1
2015-08-14,S000676,1
2015-08-14,S000677,1
2015-08-14,S000678,1
2015-08-14,S000679,1
2015-08-14,S000680,1
2015-08-14,S000681,1
2015-08-14,S000682,1
2015-08-14,S000683,1
2015-08-14,S000684,1
2015-08-14,S000685,1
2015-08-14,S000686,1
2015-08-14,S000687,1
2015-08-14,S000688,1
2015-08-14,S000689,1
2015-08-14,S000690,1
2015-08-14,S000691,1
2015-08-14,S000692,1
2015-08-14,S000693,1
2015-08-14,S000694,1
2015-08-14,S000695,1
2015-08-14,S000696,1
2015-08-14,S000697,1
2015-08-14,S000698,1
2015-08-14,S000699,1
2015-08-14,S000700,1
2015-08-14,S000701,1
2015-08-14,S000702,1
2015-08-14,S000703,1
2015-08-14,S000704,1
2015-08-14,S000705,1
2015-08-14,S000706,1
2015-08-14,S000707,1
2015-08-14,S000708,1
2015-08-14,S000709,1
2015-08-14,S000710,1
2015-08-14,S000711,1
2015-08-14,S000712,1
2015-08-14,S000713,1
2015-08-14,S000714,1
2015-08-14,S000715,1
2015-08-14,S000716,1
2015-08-14,S000717,1
2015-08-14,S000718,1
2015-08-14,S000719,1
2015-08-14,S000720,1
2015-08-14,S000721,1
2015-08-14,S000722,1
2015-08-14,S000723,1
2015-08-14,S000724,1
2015-08-14,S000725,1
2015-08-14,S000726,1
2015-08-14,S000727,1
2015-08-14,S000728,1
2015-08-14,S000729,1
2015-08-14,S000730,1
2015-08-14,S000731,1
2015-08-14,S000732,1
2015-08-14,S000733,1
2015-08-14,S000734,1
2015-08-14,S000735,1
2015-08-14,S000736,1
2015-08-14,S000737,1
2015-08-14,S000738,1
2015-08-14,S000739,1
2015-08-14,S000740,1
2015-08-14,S000741,1
2015-08-14,S000742,1
2015-08-14,S000743,1
2015-08-14,S000744,1
2015-08-14,S000745,1
2015-08-14,S000746,1
2015-08-14,S000747,1
2015-08-14,S000748,1
2015-08-14,S000749,1
2015-08-14,S000750,1
2015-08-14,S000751,1
2015-08-14,S000752,1
2015-08-14,S000753,1
2015-08-14,S000754,1
2015-08-14,S000755,1
2015-08-14,S000756,1
2015-08-14,S000757,1
2015-08-14,S000758,1
2015-08-14,S000759,1
2015-08-14,S000760,1
2015-08-14,S000761,1
2015-08-14,S000762,1
2015-08-14,S000763,1
2015-08-14,S000764,1
2015-08-14,S000765,1
2015-08-14,S000766,1
2015-08-14,S000767,1
2015-08-14,S000768,1
2015-08-14,S000769,1
2015-08-14,S000770,1
2015-08-14,S000771,1
2015-08-14,S000772,1
2015-08-14,S000773,1
2015-08-14,S000774,1
2015-08-14,S000775,1
2015-08-14,S000776,1
2015-08-14,S000777,1
2015-08-14,S000778,1
2015-08-14,S000779,1
2015-08-14,S000780,1
2015-08-14,S000781,1
2015-08-14,S000782,1
2015-08-14,S000783,1
2015-08-14,S000784,1
2015-08-14,S000785,1
2015-08-14,S000786,1
2015-08-14,S000787,1
2015-08-14,S000788,1
2015-08-14,S000789,1
2015-08-14,S000790,1
2015-08-14,S000791,1
2015-08-14,S000792,1
2015-08-14,S000793,1
2015-08-14,S000794,1
2015-08-14,S000795,1
2015-08-14,S000796,1
2015-08-14,S000797,1
2015-08-14,S000798,1
2015-08-14,S000799,1
2015-08-14,S000800,1
2015-08-14,S000801,1
2015-08-14,S000802,1
2015-08-14,S000803,1
2015-08-14,S000804,1
2015-08-14,S000805,1
2015-08-14,S000806,1
2015-08-14,S000807,1
2015-08-14,S000808,1
2015-08-14,S000809,1
2015-08-14,S000810,1
2015-08-14,S000811,1
2015-08-14,S000812,1
2015-08-14,S000813,1
2015-08-14,S000814,1
2015-08-14,S000815,1
2015-08-14,S000816,1
2015-08-14,S000817,1
2015-08-14,S000818,1
2015-08-14,S000819,1
2015-08-14,S000820,1
2015-08-14,S000821,1
2015-08-14,S000822,1
2015-08-14,S000823,1
2015-08-14,S000824,1
2015-08-14,S000825,1
2015-08-14,S000826,1
2015-08-14,S000827,1
2015-08-14,S000828,1
2015-08-14,S000829,1
2015-08-14,S000830,1
2015-08-14,S000831,1
2015-08-14,S000832,1
2015-08-14,S000833,1
2015-08-14,S000834,1
2015-08-14,S000835,1
2015-08-14,S000836,1
2015-08-14,S000837,1
2015-08-14,S000838,1
2015-08-14,S000839,1
2015-08-14,S000840,1
2015-08-14,S000841,1
2015-08-14,S000842,1
2015-08-14,S000843,1
2015-08-14,S000844,1
2015-08-14,S000845,1
2015-08-14,S000846,1
2015-08-14,S000847,1
2015-08-14,S000848,1
2015-08-14,S000849,1
2015-08-14,S000850,1
2015-08-14,S000851,1
2015-08-14,S000852,1
2015-08-14,S000853,1
2015-08-14,S000854,1
2015-08-14,S000855,1
2015-08-14,S000856,1
2015-08-14,S000857,1
2015-08-14,S000858,1
2015-08-14,S000859,1
2015-08-14,S000860,1
2015-08-14,S000861,1
2015-08-14,S000862,1
2015-08-14,S000863,1
2015-08-14,S000864,1
2015-08-14,S000865,1
2015-08-14,S000866,1
2015-08-14,S000867,1
2015-08-14,S000868,1
2015-08-14,S000869,1
2015-08-14,S000870,1
2015-08-14,S000871,1
2015-08-14,S000872,1
2015-08-14,S000873,1
2015-08-14,S000874,1
2015-08-14,S000875,1
2015-08-14,S000876,1
2015-08-14,S000877,1
2015-08-14,S000878,1
2015-08-14,S000879,1
2015-08-14,S000880,1
2015-08-14,S000881,1
2015-08-14,S000882,1
2015-08-14,S000883,1
2015-08-14,S000884,1
2015-08-14,S000885,1
2015-08-14,S000886,1
2015-08-14,S000887,1
2015-08-14,S000888,1
2015-08-14,S000889,1
2015-08-14,S000890,1
2015-08-14,S000891,1
2015-08-14,S000892,1
2015-08-14,S000893,1
2015-08-14,S000894,1
2015-08-14,S000895,1
2015-08-14,S000896,1
2015-08-14,S000897,1
2015-08-14,S000898,1
2015-08-14,S000899,1
2015-08-14,S000900,1
2015-08-14,S000901,1
2015-08-14,S000902,1
2015-08-14,S000903,1
2015-08-14,S000904,1
2015-08-14,S000905,1
2015-08-14,S000906,1
2015-08-14,S000907,1
2015-08-14,S000908,1
2015-08-14,S000909,1
2015-08-14,S000910,1
2015-08-14,S000911,1
2015-08-14,S000912,1
2015-08-14,S000913,1
2015-08-14,S000914,1
2015-08-14,S000915,1
2015-08-14,S000916,1
2015-08-14,S000917,1
2015-08-14,S000918,1
2015-08-14,S000919,1
2015-08-14,S000920,1
2015-08-14,S000921,1
2015-08-14,S000922,1
2015-08-14,S000923,1
2015-08-14,S000924,1
2015-08-14,S000925,1
2015-08-14,S000926,1
2015-08-14,S000927,1
2015-08-14,S000928,1
2015-08-14,S000929,1
2015-08-14,S000930,1
2015-08-14,S000931,1
2015-08-14,S000932,1
2015-08-14,S000933,1
2015-08-14,S000934,1
2015-08-14,S000935,1
2015-08-14,S000936,1
2015-08-14,S000937,1
2015-08-14,S000938,1
2015-08-14,S000939,1
2015-08-14,S000940,1
2015-08-14,S000941,1
2015-08-14,S000942,1
2015-08-14,S000943,1
2015-08-14,S000944,1
2015-08-14,S000945,1
2015-08-14,S000946,1
2015-08-14,S000947,1
2015-08-14,S000948,1
2015-08-14,S000949,1
2015-08-14,S000950,1
2015-08-14,S000951,1
2015-08-14,S000952,1
2015-08-14,S000953,1
2015-08-14,S000954,1
2015-08-14,S000955,1
2015-08-14,S000956,1
2015-08-14,S000957,1
2015-08-14,S000958,1
2015-08-14,S000959,1
2015-08-14,S000960,1
2015-08-14,S000961,1
2015-08-14,S000962,1
2015-08-14,S000963,1
2015-08-14,S000964,1
2015-08-14,S000965,1
2015-08-14,S000966,1
2015-08-14,S000967,1
2015-08-14,S000968,1
2015-08-14,S000969,1
2015-08-14,S000970,1
2015-08-14,S000971,1
2015-08-14,S000972,1
2015-08-14,S000973,1
2015-08-14,S000974,1
2015-08-14,S000975,1
2015-08-14,S000976,1
2015-08-14,S000977,1
2015-08-14,S000978,1
2015-08-14,S000979,1
2015-08-14,S000980,1
2015-08-14,S000981,1
2015-08-14,S000982,1
2015-08-14,S000983,1
2015-08-14,S000984,1
2015-08-14,S000985,1
2015-08-14,S000986,1
2015-08-14,S000987,1
2015-08-14,S000988,1
2015-08-14,S000989,1
2015-08-14,S000990,1
2015-08-14,S000991,1
2015-08-14,S000992,1
2015-08-14,S000993,1
2015-08-14,S000994,1
2015-08-14,S000995,1
2015-08-14,S000996,1
2015-08-14,S000997,1
2015-08-14,S000998,1
2015-08-14,S000999,1
2015-08-17,S000000,1
2015-08-17,S000001,1
2015-08-17,S000002,1
2015-08-17,S000003,1
2015-08-17,S000004,1
2015-08-17,S000005,1
2015-08-17,S000006,1
2015-08-17,S000007,1
2015-08-17,S000008,1
2015-08-17,S000009,1
2015-08-17,S000010,1
2015-08-17,S000011,1
2015-08-17,S000012,1
2015-08-17,S000013,1
2015-08-17,S000014,1
2015-08-17,S000015,1
2015-08-17,S000016,1
2015-08-17,S000017,1
2015-08-17,S000018,1
2015-08-17,S000019,1
2015-08-17,S000020,1
2015-08-17,S000021,1
2015-08-17,S000022,1
2015-08-17,S000023,1
2015-08-17,S000024,1
2015-08-17,S000025,1
2015-08-17,S000026,1
2015-08-17,S000027,1
2015-08-17,S000028,1
2015-08-17,S000029,1
2015-08-17,S000030,1
2015-08-17,S000031,1
2015-08-17,S000032,1
2015-08-17,S000033,1
2015-08-17,S000034,1
2015-08-17,S000035,1
2015-08-17,S000036,1
2015-08-17,S000037,1
2015-08-17,S000038,1
2015-08-17,S000039,1
2015-08-17,S000040,1
2015-08-17,S000041,1
2015-08-17,S000042,1
2015-08-17,S000043,1
2015-08-17,S000044,1
2015-08-17,S000045,1
2015-08-17,S000046,1
2015-08-17,S000047,1
2015-08-17,S000048,1
2015-08-17,S000049,1
2015-08-17,S000050,1
2015-08-17,S000051,1
2015-08-17,S000052,1
2015-08-17,S000053,1
2015-08-17,S000054,1
2015-08-17,S000055,1
